Temp A (K)	Temp B (K)	Re voltage (mV)	Im voltage (mV)	Current (mA)	Phase	Frequency (Hz)
Temp A (K)	Temp B (K)	Re voltage (mV)	Im voltage (mV)	Current (mA)	Phase	Frequency (Hz)
295.810000	294.200000	0.005227	0.000058	0.510123	86.710000	30230
295.780000	294.190000	0.005227	0.000058	0.510123	86.710000	30230
295.760000	294.190000	0.005227	0.000058	0.510123	86.710000	30230
295.760000	294.190000	0.005226	0.000058	0.510123	86.710000	30230
295.750000	294.180000	0.005226	0.000058	0.510123	86.710000	30230
295.760000	294.160000	0.005226	0.000057	0.510123	86.710000	30230
295.730000	294.160000	0.005226	0.000057	0.510123	86.710000	30230
295.740000	294.140000	0.005226	0.000057	0.510123	86.710000	30230
295.730000	294.130000	0.005226	0.000056	0.510123	86.710000	30230
295.720000	294.130000	0.005226	0.000056	0.510123	86.710000	30230
295.720000	294.110000	0.005226	0.000056	0.510123	86.710000	30230
295.700000	294.100000	0.005226	0.000056	0.510123	86.710000	30230
295.700000	294.100000	0.005226	0.000056	0.510123	86.710000	30230
295.680000	294.080000	0.005226	0.000056	0.510123	86.710000	30230
295.690000	294.070000	0.005226	0.000057	0.510123	86.710000	30230
295.670000	294.060000	0.005226	0.000057	0.510123	86.710000	30230
295.670000	294.040000	0.005226	0.000058	0.510123	86.710000	30230
295.650000	294.040000	0.005226	0.000058	0.510123	86.710000	30230
295.640000	294.020000	0.005226	0.000059	0.510123	86.710000	30230
295.630000	294.010000	0.005226	0.000059	0.510123	86.710000	30230
295.630000	294.000000	0.005226	0.000059	0.510123	86.710000	30230
295.620000	293.990000	0.005226	0.000059	0.510123	86.710000	30230
295.620000	293.980000	0.005226	0.000059	0.510123	86.710000	30230
295.600000	293.970000	0.005225	0.000060	0.510123	86.710000	30230
295.610000	293.950000	0.005225	0.000060	0.510123	86.710000	30230
295.590000	293.950000	0.005225	0.000060	0.510123	86.710000	30230
295.590000	293.940000	0.005225	0.000060	0.510123	86.710000	30230
295.580000	293.920000	0.005226	0.000059	0.510123	86.710000	30230
295.580000	293.910000	0.005226	0.000059	0.510123	86.710000	30230
295.550000	293.920000	0.005226	0.000058	0.510123	86.710000	30230
295.560000	293.890000	0.005226	0.000058	0.510123	86.710000	30230
295.540000	293.870000	0.005227	0.000058	0.510123	86.710000	30230
295.540000	293.880000	0.005227	0.000058	0.510123	86.710000	30230
295.520000	293.880000	0.005227	0.000058	0.510123	86.710000	30230
295.510000	293.860000	0.005228	0.000057	0.510123	86.710000	30230
295.530000	293.860000	0.005227	0.000058	0.510123	86.710000	30230
295.500000	293.840000	0.005227	0.000058	0.510123	86.710000	30230
295.490000	293.820000	0.005227	0.000058	0.510123	86.710000	30230
295.490000	293.810000	0.005227	0.000058	0.510123	86.710000	30230
295.480000	293.810000	0.005227	0.000058	0.510123	86.710000	30230
295.480000	293.790000	0.005227	0.000058	0.510123	86.710000	30230
295.470000	293.790000	0.005227	0.000058	0.510123	86.710000	30230
295.460000	293.780000	0.005227	0.000057	0.510123	86.710000	30230
295.440000	293.770000	0.005227	0.000057	0.510123	86.710000	30230
295.430000	293.750000	0.005226	0.000057	0.510123	86.710000	30230
295.440000	293.750000	0.005226	0.000057	0.510123	86.710000	30230
295.420000	293.740000	0.005226	0.000057	0.510123	86.710000	30230
295.400000	293.730000	0.005226	0.000056	0.510123	86.710000	30230
295.420000	293.720000	0.005226	0.000055	0.510123	86.710000	30230
295.380000	293.700000	0.005226	0.000054	0.510123	86.710000	30230
295.390000	293.690000	0.005226	0.000052	0.510123	86.710000	30230
295.390000	293.680000	0.005226	0.000051	0.510123	86.710000	30230
295.370000	293.680000	0.005227	0.000050	0.510123	86.710000	30230
295.370000	293.660000	0.005227	0.000049	0.510123	86.710000	30230
295.350000	293.650000	0.005226	0.000048	0.510123	86.710000	30230
295.370000	293.650000	0.005226	0.000047	0.510123	86.710000	30230
295.340000	293.610000	0.005226	0.000047	0.510123	86.710000	30230
295.340000	293.630000	0.005226	0.000047	0.510123	86.710000	30230
295.310000	293.620000	0.005226	0.000047	0.510123	86.710000	30230
295.330000	293.600000	0.005225	0.000046	0.510123	86.710000	30230
295.310000	293.600000	0.005225	0.000046	0.510123	86.710000	30230
295.300000	293.550000	0.005225	0.000046	0.510123	86.710000	30230
295.310000	293.570000	0.005224	0.000046	0.510123	86.710000	30230
295.310000	293.570000	0.005224	0.000046	0.510123	86.710000	30230
295.290000	293.550000	0.005224	0.000045	0.510171	86.710000	30230
295.270000	293.530000	0.005223	0.000045	0.510171	86.710000	30230
295.260000	293.540000	0.005223	0.000044	0.510171	86.710000	30230
295.260000	293.510000	0.005223	0.000044	0.510171	86.710000	30230
295.240000	293.520000	0.005223	0.000044	0.510171	86.710000	30230
295.230000	293.500000	0.005223	0.000044	0.510171	86.710000	30230
295.240000	293.450000	0.005224	0.000043	0.510171	86.710000	30230
295.210000	293.500000	0.005225	0.000043	0.510171	86.710000	30230
295.210000	293.470000	0.005225	0.000043	0.510171	86.710000	30230
295.200000	293.460000	0.005226	0.000043	0.510171	86.710000	30230
295.190000	293.440000	0.005226	0.000043	0.510171	86.710000	30230
295.190000	293.450000	0.005226	0.000043	0.510171	86.710000	30230
295.180000	293.430000	0.005226	0.000043	0.510171	86.710000	30230
295.170000	293.410000	0.005226	0.000044	0.510171	86.710000	30230
295.160000	293.400000	0.005226	0.000045	0.510171	86.710000	30230
295.140000	293.390000	0.005225	0.000046	0.510171	86.710000	30230
295.130000	293.380000	0.005225	0.000047	0.510171	86.710000	30230
295.140000	293.380000	0.005225	0.000047	0.510171	86.710000	30230
295.130000	293.370000	0.005224	0.000048	0.510171	86.710000	30230
295.130000	293.360000	0.005224	0.000049	0.510171	86.710000	30230
295.120000	293.350000	0.005224	0.000050	0.510171	86.710000	30230
295.110000	293.330000	0.005224	0.000051	0.510171	86.710000	30230
295.090000	293.320000	0.005223	0.000052	0.510171	86.710000	30230
295.090000	293.310000	0.005223	0.000053	0.510171	86.710000	30230
295.090000	293.330000	0.005223	0.000054	0.510171	86.710000	30230
295.080000	293.300000	0.005223	0.000054	0.510171	86.710000	30230
295.060000	293.280000	0.005223	0.000055	0.510171	86.710000	30230
295.040000	293.280000	0.005223	0.000055	0.510171	86.710000	30230
295.040000	293.250000	0.005223	0.000055	0.510171	86.710000	30230
295.040000	293.270000	0.005224	0.000055	0.510171	86.710000	30230
295.020000	293.240000	0.005224	0.000054	0.510171	86.710000	30230
295.010000	293.230000	0.005224	0.000054	0.510171	86.710000	30230
295.000000	293.220000	0.005224	0.000054	0.510171	86.710000	30230
295.000000	293.200000	0.005224	0.000054	0.510171	86.710000	30230
294.990000	293.200000	0.005223	0.000054	0.510171	86.710000	30230
294.990000	293.190000	0.005223	0.000054	0.510171	86.710000	30230
294.970000	293.180000	0.005223	0.000054	0.510171	86.710000	30230
294.960000	293.180000	0.005222	0.000055	0.510171	86.710000	30230
294.960000	293.140000	0.005222	0.000056	0.510171	86.710000	30230
294.950000	293.150000	0.005221	0.000057	0.510171	86.710000	30230
294.940000	293.130000	0.005221	0.000058	0.510171	86.710000	30230
294.940000	293.130000	0.005221	0.000059	0.510171	86.710000	30230
294.930000	293.120000	0.005221	0.000060	0.510171	86.710000	30230
294.920000	293.090000	0.005221	0.000061	0.510171	86.710000	30230
294.910000	293.090000	0.005221	0.000061	0.510171	86.710000	30230
294.910000	293.080000	0.005221	0.000062	0.510171	86.710000	30230
294.900000	293.070000	0.005222	0.000063	0.510171	86.710000	30230
294.890000	293.080000	0.005222	0.000063	0.510171	86.710000	30230
294.870000	293.060000	0.005223	0.000064	0.510171	86.710000	30230
294.870000	293.040000	0.005223	0.000064	0.510171	86.710000	30230
294.860000	293.040000	0.005223	0.000065	0.510171	86.710000	30230
294.860000	293.020000	0.005223	0.000065	0.510171	86.710000	30230
294.860000	293.030000	0.005223	0.000065	0.510171	86.710000	30230
294.850000	293.010000	0.005223	0.000065	0.510219	86.710000	30230
294.840000	292.990000	0.005223	0.000065	0.510219	86.710000	30230
294.830000	292.980000	0.005223	0.000064	0.510219	86.710000	30230
294.830000	292.970000	0.005224	0.000063	0.510219	86.710000	30230
294.820000	292.960000	0.005224	0.000062	0.510219	86.710000	30230
294.810000	292.960000	0.005224	0.000062	0.510219	86.710000	30230
294.800000	292.950000	0.005224	0.000061	0.510219	86.710000	30230
294.810000	292.930000	0.005225	0.000060	0.510219	86.710000	30230
294.800000	292.900000	0.005225	0.000059	0.510219	86.710000	30230
294.780000	292.900000	0.005226	0.000058	0.510219	86.710000	30230
294.770000	292.890000	0.005226	0.000057	0.510219	86.710000	30230
294.770000	292.880000	0.005226	0.000056	0.510219	86.710000	30230
294.770000	292.880000	0.005226	0.000055	0.510219	86.710000	30230
294.760000	292.870000	0.005226	0.000055	0.510219	86.710000	30230
294.760000	292.860000	0.005226	0.000055	0.510219	86.710000	30230
294.740000	292.850000	0.005226	0.000055	0.510219	86.710000	30230
294.730000	292.830000	0.005226	0.000056	0.510219	86.710000	30230
294.730000	292.830000	0.005226	0.000056	0.510219	86.710000	30230
294.720000	292.830000	0.005226	0.000056	0.510219	86.710000	30230
294.720000	292.800000	0.005225	0.000056	0.510219	86.710000	30230
294.700000	292.800000	0.005225	0.000056	0.510219	86.710000	30230
294.710000	292.790000	0.005224	0.000056	0.510219	86.710000	30230
294.710000	292.780000	0.005223	0.000057	0.510219	86.710000	30230
294.700000	292.770000	0.005223	0.000057	0.510219	86.710000	30230
294.680000	292.750000	0.005223	0.000058	0.510219	86.710000	30230
294.690000	292.740000	0.005223	0.000058	0.510219	86.710000	30230
294.660000	292.740000	0.005223	0.000058	0.510219	86.710000	30230
294.660000	292.730000	0.005223	0.000058	0.510219	86.710000	30230
294.650000	292.710000	0.005223	0.000058	0.510219	86.710000	30230
294.650000	292.700000	0.005224	0.000058	0.510219	86.710000	30230
294.650000	292.690000	0.005225	0.000058	0.510219	86.710000	30230
294.640000	292.690000	0.005225	0.000058	0.510219	86.710000	30230
294.640000	292.670000	0.005226	0.000057	0.510219	86.710000	30230
294.630000	292.660000	0.005226	0.000056	0.510219	86.710000	30230
294.620000	292.650000	0.005226	0.000055	0.510219	86.710000	30230
294.620000	292.640000	0.005227	0.000053	0.510219	86.710000	30230
294.610000	292.630000	0.005226	0.000051	0.510219	86.710000	30230
294.600000	292.620000	0.005226	0.000050	0.510219	86.710000	30230
294.580000	292.610000	0.005226	0.000050	0.510219	86.710000	30230
294.580000	292.590000	0.005226	0.000049	0.510219	86.710000	30230
294.580000	292.600000	0.005226	0.000048	0.510219	86.710000	30230
294.570000	292.590000	0.005226	0.000049	0.510219	86.710000	30230
294.560000	292.570000	0.005227	0.000049	0.510219	86.710000	30230
294.540000	292.550000	0.005227	0.000050	0.510219	86.710000	30230
294.550000	292.540000	0.005227	0.000050	0.510219	86.710000	30230
294.550000	292.550000	0.005227	0.000051	0.510219	86.710000	30230
294.540000	292.530000	0.005227	0.000051	0.510219	86.710000	30230
294.540000	292.530000	0.005227	0.000052	0.510219	86.710000	30230
294.530000	292.510000	0.005227	0.000052	0.510219	86.710000	30230
294.520000	292.500000	0.005227	0.000053	0.510219	86.710000	30230
294.510000	292.490000	0.005227	0.000053	0.510219	86.710000	30230
294.510000	292.480000	0.005227	0.000053	0.510219	86.710000	30230
294.500000	292.470000	0.005227	0.000052	0.510219	86.710000	30230
294.500000	292.450000	0.005227	0.000052	0.510219	86.710000	30230
294.470000	292.440000	0.005227	0.000052	0.510219	86.710000	30230
294.470000	292.430000	0.005227	0.000051	0.510219	86.710000	30230
294.460000	292.420000	0.005227	0.000052	0.510219	86.710000	30230
294.460000	292.410000	0.005227	0.000052	0.510219	86.710000	30230
294.450000	292.400000	0.005227	0.000053	0.510219	86.710000	30230
294.450000	292.390000	0.005227	0.000053	0.510219	86.710000	30230
294.440000	292.380000	0.005227	0.000054	0.510219	86.710000	30230
294.430000	292.380000	0.005227	0.000054	0.510219	86.710000	30230
294.430000	292.350000	0.005227	0.000054	0.510219	86.710000	30230
294.430000	292.360000	0.005226	0.000054	0.510219	86.710000	30230
294.400000	292.340000	0.005226	0.000055	0.510219	86.710000	30230
294.400000	292.340000	0.005225	0.000055	0.510219	86.710000	30230
294.400000	292.330000	0.005225	0.000055	0.510219	86.710000	30230
294.400000	292.320000	0.005225	0.000055	0.510219	86.710000	30230
294.390000	292.310000	0.005225	0.000055	0.510219	86.710000	30230
294.380000	292.300000	0.005225	0.000055	0.510219	86.710000	30230
294.360000	292.280000	0.005226	0.000056	0.510219	86.710000	30230
294.360000	292.270000	0.005226	0.000056	0.510219	86.710000	30230
294.370000	292.250000	0.005226	0.000056	0.510219	86.710000	30230
294.350000	292.250000	0.005226	0.000057	0.510219	86.710000	30230
294.340000	292.240000	0.005226	0.000058	0.510219	86.710000	30230
294.340000	292.230000	0.005226	0.000059	0.510219	86.710000	30230
294.330000	292.210000	0.005226	0.000060	0.510219	86.710000	30230
294.340000	292.210000	0.005226	0.000060	0.510219	86.710000	30230
294.320000	292.200000	0.005225	0.000060	0.510219	86.710000	30230
294.310000	292.180000	0.005225	0.000059	0.510219	86.710000	30230
294.300000	292.170000	0.005226	0.000059	0.510219	86.710000	30230
294.290000	292.170000	0.005226	0.000059	0.510219	86.710000	30230
294.290000	292.170000	0.005226	0.000059	0.510219	86.710000	30230
294.280000	292.150000	0.005227	0.000058	0.510219	86.710000	30230
294.270000	292.130000	0.005227	0.000058	0.510219	86.710000	30230
294.250000	292.130000	0.005226	0.000057	0.510219	86.710000	30230
294.250000	292.120000	0.005227	0.000057	0.510219	86.710000	30230
294.240000	292.100000	0.005227	0.000057	0.510219	86.710000	30230
294.250000	292.100000	0.005227	0.000056	0.510219	86.710000	30230
294.230000	292.090000	0.005227	0.000056	0.510219	86.710000	30230
294.240000	292.080000	0.005228	0.000056	0.510219	86.710000	30230
294.230000	292.070000	0.005229	0.000056	0.510219	86.710000	30230
294.220000	292.050000	0.005229	0.000055	0.510219	86.710000	30230
294.210000	292.040000	0.005229	0.000055	0.510219	86.710000	30230
294.200000	292.030000	0.005229	0.000055	0.510219	86.710000	30230
294.210000	292.020000	0.005229	0.000056	0.510219	86.710000	30230
294.190000	292.000000	0.005229	0.000056	0.510219	86.710000	30230
294.180000	292.000000	0.005229	0.000055	0.510219	86.710000	30230
294.190000	292.000000	0.005228	0.000055	0.510219	86.710000	30230
294.170000	291.990000	0.005228	0.000056	0.510219	86.710000	30230
294.170000	291.970000	0.005228	0.000056	0.510219	86.710000	30230
294.150000	291.970000	0.005228	0.000056	0.510219	86.710000	30230
294.160000	291.950000	0.005228	0.000056	0.510219	86.710000	30230
294.140000	291.940000	0.005228	0.000056	0.510219	86.710000	30230
294.120000	291.930000	0.005227	0.000056	0.510219	86.710000	30230
294.120000	291.920000	0.005227	0.000056	0.510219	86.710000	30230
294.130000	291.920000	0.005227	0.000056	0.510219	86.710000	30230
294.110000	291.900000	0.005226	0.000056	0.510219	86.710000	30230
294.090000	291.890000	0.005226	0.000056	0.510219	86.710000	30230
294.100000	291.870000	0.005227	0.000056	0.510219	86.710000	30230
294.090000	291.860000	0.005227	0.000056	0.510219	86.710000	30230
294.090000	291.860000	0.005227	0.000056	0.510219	86.710000	30230
294.070000	291.850000	0.005227	0.000056	0.510219	86.710000	30230
294.070000	291.840000	0.005227	0.000056	0.510219	86.710000	30230
294.060000	291.820000	0.005227	0.000057	0.510219	86.710000	30230
294.060000	291.820000	0.005227	0.000057	0.510219	86.710000	30230
294.060000	291.810000	0.005227	0.000057	0.510219	86.710000	30230
294.050000	291.790000	0.005227	0.000057	0.510219	86.710000	30230
294.040000	291.780000	0.005226	0.000057	0.510219	86.710000	30230
294.020000	291.760000	0.005226	0.000057	0.510219	86.710000	30230
294.030000	291.770000	0.005226	0.000057	0.510219	86.710000	30230
294.020000	291.750000	0.005226	0.000057	0.510219	86.710000	30230
294.000000	291.740000	0.005226	0.000057	0.510219	86.710000	30230
294.010000	291.730000	0.005226	0.000057	0.510219	86.710000	30230
293.990000	291.730000	0.005226	0.000057	0.510219	86.710000	30230
293.980000	291.710000	0.005226	0.000057	0.510219	86.710000	30230
293.990000	291.710000	0.005226	0.000057	0.510219	86.710000	30230
293.970000	291.690000	0.005225	0.000056	0.510219	86.710000	30230
293.970000	291.680000	0.005225	0.000056	0.510219	86.710000	30230
293.940000	291.670000	0.005224	0.000056	0.510219	86.710000	30230
293.950000	291.670000	0.005224	0.000056	0.510219	86.710000	30230
293.950000	291.650000	0.005224	0.000056	0.510219	86.710000	30230
293.940000	291.640000	0.005225	0.000056	0.510219	86.710000	30230
293.930000	291.640000	0.005225	0.000056	0.510219	86.710000	30230
293.920000	291.620000	0.005226	0.000056	0.510219	86.710000	30230
293.920000	291.600000	0.005226	0.000056	0.510219	86.710000	30230
293.910000	291.600000	0.005226	0.000055	0.510219	86.710000	30230
293.910000	291.590000	0.005227	0.000055	0.510219	86.710000	30230
293.890000	291.590000	0.005227	0.000055	0.510219	86.710000	30230
293.890000	291.570000	0.005227	0.000054	0.510219	86.710000	30230
293.880000	291.560000	0.005227	0.000054	0.510219	86.710000	30230
293.880000	291.550000	0.005227	0.000054	0.510219	86.710000	30230
293.880000	291.540000	0.005227	0.000054	0.510219	86.710000	30230
293.860000	291.520000	0.005226	0.000054	0.510219	86.710000	30230
293.850000	291.520000	0.005226	0.000054	0.510219	86.710000	30230
293.850000	291.500000	0.005226	0.000054	0.510219	86.710000	30230
293.840000	291.500000	0.005226	0.000055	0.510219	86.710000	30230
293.840000	291.490000	0.005226	0.000056	0.510219	86.710000	30230
293.830000	291.480000	0.005225	0.000056	0.510219	86.710000	30230
293.810000	291.460000	0.005225	0.000057	0.510219	86.710000	30230
293.810000	291.460000	0.005225	0.000057	0.510219	86.710000	30230
293.810000	291.450000	0.005225	0.000058	0.510219	86.710000	30230
293.800000	291.440000	0.005224	0.000057	0.510219	86.710000	30230
293.790000	291.430000	0.005224	0.000057	0.510219	86.710000	30230
293.770000	291.430000	0.005224	0.000057	0.510219	86.710000	30230
293.780000	291.420000	0.005224	0.000057	0.510219	86.710000	30230
293.760000	291.400000	0.005223	0.000057	0.510219	86.710000	30230
293.760000	291.380000	0.005223	0.000057	0.510219	86.710000	30230
293.740000	291.380000	0.005223	0.000057	0.510219	86.710000	30230
293.750000	291.370000	0.005223	0.000058	0.510219	86.710000	30230
